REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEBMCSPN2,SEBM,1,2038,2.87394958
REGION1,SEBMCSPN2,SEBM,1,2039,2.865546218
REGION1,SEBMCSPN2,SEBM,1,2040,2.857142857
REGION1,SEBMCSPN2,SEBM,1,2041,2.834586466
REGION1,SEBMCSPN2,SEBM,1,2042,2.812030075
REGION1,SEBMCSPN2,SEBM,1,2043,2.789473684
REGION1,SEBMCSPN2,SEBM,1,2044,2.766917293
REGION1,SEBMCSPN2,SEBM,1,2045,2.744360902
REGION1,SEBMCSPN2,SEBM,1,2046,2.721804511
REGION1,SEBMCSPN2,SEBM,1,2047,2.69924812
REGION1,SEBMCSPN2,SEBM,1,2048,2.676691729
REGION1,SEBMCSPN2,SEBM,1,2049,2.654135338
REGION1,SEBMCSPN2,SEBM,1,2050,2.631578947
REGION1,SEBMCSPN2,SEBM,1,2051,2.613671935
REGION1,SEBMCSPN2,SEBM,1,2052,2.599434098
REGION1,SEBMCSPN2,SEBM,1,2053,2.588099692
REGION1,SEBMCSPN2,SEBM,1,2054,2.579067761
REGION1,SEBMCSPN2,SEBM,1,2055,2.571864915
REGION1,SEBMCSPN2,SEBM,1,2056,2.566117126
REGION1,SEBMCSPN2,SEBM,1,2057,2.561528144
REGION1,SEBMCSPN2,SEBM,1,2058,2.557862868
REGION1,SEBMCSPN2,SEBM,1,2059,2.554934423
REGION1,SEBMCSPN2,SEBM,1,2060,2.552594082
REGION1,SEBMSTPH3,SEBM,1,2015,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2016,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2017,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2018,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2019,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2020,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2021,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2022,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2023,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2024,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2025,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2026,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2027,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2028,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2029,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2030,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2031,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2032,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2033,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2034,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2035,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2036,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2037,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2038,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2039,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2040,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2041,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2042,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2043,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2044,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2045,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2046,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2047,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2048,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2049,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2050,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2051,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2052,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2053,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2054,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2055,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2056,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2057,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2058,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2059,2.857142857
REGION1,SEBMSTPH3,SEBM,1,2060,2.857142857
REGION1,SECOCHPH3,SECO,1,2015,2.564102564
REGION1,SECOCHPH3,SECO,1,2016,2.539086929
REGION1,SECOCHPH3,SECO,1,2017,2.514071295
REGION1,SECOCHPH3,SECO,1,2018,2.48905566
REGION1,SECOCHPH3,SECO,1,2019,2.464040025
REGION1,SECOCHPH3,SECO,1,2020,2.43902439
REGION1,SECOCHPH3,SECO,1,2021,2.433217189
REGION1,SECOCHPH3,SECO,1,2022,2.427409988
REGION1,SECOCHPH3,SECO,1,2023,2.421602787
REGION1,SECOCHPH3,SECO,1,2024,2.415795587
REGION1,SECOCHPH3,SECO,1,2025,2.409988386
REGION1,SECOCHPH3,SECO,1,2026,2.404181185
REGION1,SECOCHPH3,SECO,1,2027,2.398373984
REGION1,SECOCHPH3,SECO,1,2028,2.392566783
REGION1,SECOCHPH3,SECO,1,2029,2.386759582
REGION1,SECOCHPH3,SECO,1,2030,2.380952381
REGION1,SECOCHPH3,SECO,1,2031,2.375415282
REGION1,SECOCHPH3,SECO,1,2032,2.369878184
REGION1,SECOCHPH3,SECO,1,2033,2.364341085
REGION1,SECOCHPH3,SECO,1,2034,2.358803987
REGION1,SECOCHPH3,SECO,1,2035,2.353266888
REGION1,SECOCHPH3,SECO,1,2036,2.34772979
REGION1,SECOCHPH3,SECO,1,2037,2.342192691
REGION1,SECOCHPH3,SECO,1,2038,2.336655592
REGION1,SECOCHPH3,SECO,1,2039,2.331118494
REGION1,SECOCHPH3,SECO,1,2040,2.325581395
REGION1,SECOCHPH3,SECO,1,2041,2.325581395
REGION1,SECOCHPH3,SECO,1,2042,2.325581395
REGION1,SECOCHPH3,SECO,1,2043,2.325581395
REGION1,SECOCHPH3,SECO,1,2044,2.325581395
REGION1,SECOCHPH3,SECO,1,2045,2.325581395
REGION1,SECOCHPH3,SECO,1,2046,2.325581395
REGION1,SECOCHPH3,SECO,1,2047,2.325581395
REGION1,SECOCHPH3,SECO,1,2048,2.325581395
REGION1,SECOCHPH3,SECO,1,2049,2.325581395
REGION1,SECOCHPH3,SECO,1,2050,2.325581395
REGION1,SECOCHPH3,SECO,1,2051,2.325581395
REGION1,SECOCHPH3,SECO,1,2052,2.325581395
REGION1,SECOCHPH3,SECO,1,2053,2.325581395
REGION1,SECOCHPH3,SECO,1,2054,2.325581395
REGION1,SECOCHPH3,SECO,1,2055,2.325581395
REGION1,SECOCHPH3,SECO,1,2056,2.325581395
REGION1,SECOCHPH3,SECO,1,2057,2.325581395
REGION1,SECOCHPH3,SECO,1,2058,2.325581395
REGION1,SECOCHPH3,SECO,1,2059,2.325581395
REGION1,SECOCHPH3,SECO,1,2060,2.325581395
REGION1,SECOCSPN2,SECO,1,2015,4.347826087
REGION1,SECOCSPN2,SECO,1,2016,4.311594203
REGION1,SECOCSPN2,SECO,1,2017,4.275362319
REGION1,SECOCSPN2,SECO,1,2018,4.239130435
REGION1,SECOCSPN2,SECO,1,2019,4.202898551000001
REGION1,SECOCSPN2,SECO,1,2020,4.166666667
REGION1,SECOCSPN2,SECO,1,2021,4.15
REGION1,SECOCSPN2,SECO,1,2022,4.133333333
REGION1,SECOCSPN2,SECO,1,2023,4.116666667
REGION1,SECOCSPN2,SECO,1,2024,4.1
REGION1,SECOCSPN2,SECO,1,2025,4.083333333
REGION1,SECOCSPN2,SECO,1,2026,4.066666667
REGION1,SECOCSPN2,SECO,1,2027,4.05
REGION1,SECOCSPN2,SECO,1,2028,4.033333333
REGION1,SECOCSPN2,SECO,1,2029,4.016666667
REGION1,SECOCSPN2,SECO,1,2030,4.0
REGION1,SECOCSPN2,SECO,1,2031,3.957142857
REGION1,SECOCSPN2,SECO,1,2032,3.914285714
REGION1,SECOCSPN2,SECO,1,2033,3.871428571
REGION1,SECOCSPN2,SECO,1,2034,3.828571429
REGION1,SECOCSPN2,SECO,1,2035,3.785714286
REGION1,SECOCSPN2,SECO,1,2036,3.742857143
REGION1,SECOCSPN2,SECO,1,2037,3.7
REGION1,SECOCSPN2,SECO,1,2038,3.657142857
REGION1,SECOCSPN2,SECO,1,2039,3.614285714
REGION1,SECOCSPN2,SECO,1,2040,3.571428571
REGION1,SECOCSPN2,SECO,1,2041,3.571428571
REGION1,SECOCSPN2,SECO,1,2042,3.571428571
REGION1,SECOCSPN2,SECO,1,2043,3.571428571
REGION1,SECOCSPN2,SECO,1,2044,3.571428571
REGION1,SECOCSPN2,SECO,1,2045,3.571428571
REGION1,SECOCSPN2,SECO,1,2046,3.571428571
REGION1,SECOCSPN2,SECO,1,2047,3.571428571
REGION1,SECOCSPN2,SECO,1,2048,3.571428571
REGION1,SECOCSPN2,SECO,1,2049,3.571428571
REGION1,SECOCSPN2,SECO,1,2050,3.571428571
REGION1,SECOCSPN2,SECO,1,2051,3.571428571
REGION1,SECOCSPN2,SECO,1,2052,3.571428571
REGION1,SECOCSPN2,SECO,1,2053,3.571428571
REGION1,SECOCSPN2,SECO,1,2054,3.571428571
REGION1,SECOCSPN2,SECO,1,2055,3.571428571
REGION1,SECOCSPN2,SECO,1,2056,3.571428571
REGION1,SECOCSPN2,SECO,1,2057,3.571428571
REGION1,SECOCSPN2,SECO,1,2058,3.571428571
REGION1,SECOCSPN2,SECO,1,2059,3.571428571
REGION1,SECOCSPN2,SECO,1,2060,3.571428571
REGION1,SECOSTPH1,SECO,1,2015,2.564102564
REGION1,SECOSTPH1,SECO,1,2016,2.564102564
REGION1,SECOSTPH1,SECO,1,2017,2.564102564
REGION1,SECOSTPH1,SECO,1,2018,2.564102564
REGION1,SECOSTPH1,SECO,1,2019,2.564102564
REGION1,SECOSTPH1,SECO,1,2020,2.564102564
REGION1,SECOSTPH1,SECO,1,2021,2.564102564
REGION1,SECOSTPH1,SECO,1,2022,2.564102564
REGION1,SECOSTPH1,SECO,1,2023,2.564102564
REGION1,SECOSTPH1,SECO,1,2024,2.564102564
REGION1,SECOSTPH1,SECO,1,2025,2.564102564
REGION1,SECOSTPH1,SECO,1,2026,2.564102564
REGION1,SECOSTPH1,SECO,1,2027,2.564102564
REGION1,SECOSTPH1,SECO,1,2028,2.564102564
REGION1,SECOSTPH1,SECO,1,2029,2.564102564
REGION1,SECOSTPH1,SECO,1,2030,2.564102564
REGION1,SECOSTPH1,SECO,1,2031,2.564102564
REGION1,SECOSTPH1,SECO,1,2032,2.564102564
REGION1,SECOSTPH1,SECO,1,2033,2.564102564
REGION1,SECOSTPH1,SECO,1,2034,2.564102564
REGION1,SECOSTPH1,SECO,1,2035,2.564102564
REGION1,SECOSTPH1,SECO,1,2036,2.564102564
REGION1,SECOSTPH1,SECO,1,2037,2.564102564
REGION1,SECOSTPH1,SECO,1,2038,2.564102564
REGION1,SECOSTPH1,SECO,1,2039,2.564102564
REGION1,SECOSTPH1,SECO,1,2040,2.564102564
REGION1,SECOSTPH1,SECO,1,2041,2.564102564
REGION1,SECOSTPH1,SECO,1,2042,2.564102564
REGION1,SECOSTPH1,SECO,1,2043,2.564102564
REGION1,SECOSTPH1,SECO,1,2044,2.564102564
REGION1,SECOSTPH1,SECO,1,2045,2.564102564
REGION1,SECOSTPH1,SECO,1,2046,2.564102564
REGION1,SECOSTPH1,SECO,1,2047,2.564102564
REGION1,SECOSTPH1,SECO,1,2048,2.564102564
REGION1,SECOSTPH1,SECO,1,2049,2.564102564
REGION1,SECOSTPH1,SECO,1,2050,2.564102564
REGION1,SECOSTPH1,SECO,1,2051,2.564102564
REGION1,SECOSTPH1,SECO,1,2052,2.564102564
REGION1,SECOSTPH1,SECO,1,2053,2.564102564
REGION1,SECOSTPH1,SECO,1,2054,2.564102564
REGION1,SECOSTPH1,SECO,1,2055,2.564102564
REGION1,SECOSTPH1,SECO,1,2056,2.564102564
REGION1,SECOSTPH1,SECO,1,2057,2.564102564
REGION1,SECOSTPH1,SECO,1,2058,2.564102564
REGION1,SECOSTPH1,SECO,1,2059,2.564102564
REGION1,SECOSTPH1,SECO,1,2060,2.564102564
REGION1,SECOSTPH3,SECO,1,2015,2.173913043
REGION1,SECOSTPH3,SECO,1,2016,2.16466235
REGION1,SECOSTPH3,SECO,1,2017,2.155411656
REGION1,SECOSTPH3,SECO,1,2018,2.146160962
